"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"ST_TURNO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";417251989;"AP";"Outro";"900015";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";22826162;14912350;"21/09/2018";"ALUGUEL DE VEÍCULO P/ CAMPANHA";"3000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/11/2018";423138750;"AP";"Outro";"850006";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";22190409;14217960;"18/09/2018";"COORDENADOR DE CAMPANHA ELEITORAL ZONA LESTE";"10000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";423100289;"AP";"Outro";"550261000095555";2;"Fundo Especial de Financiamento de Campanha";20040000;"Locação/cessão de bens imóveis";1;"Financeiro";1;"Transferência eletrônica";22720749;14793383;"06/09/2018";"ALUGUEL DE UM IMOVEL SITO A AV PEDRO BAIAO 802 MCP";"7500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";427248867;"AP";"Outro";"91301";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";6;"Boleto de cobrança";22506540;14560194;"13/09/2018";"IMPULSIONAMENTO DE IMAGEM DE CANDIDATO NO FACEBOOK";"2000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";417250881;"AP";"Outro";"614544000045643";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";22953027;15050831;"31/10/2018";"SERVIÇO DE CONTABILIDADE";"2862,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";417251688;"AP";"Outro";"850003";1;"Outros Recursos";20270000;"Diversas a especificar";1;"Financeiro";0;"Cheque";23192249;15304924;"24/10/2018";"SOBRAS DE CAMPANHA";"0,90"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/11/2018";427245067;"AP";"Outro";"553851000037006";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";22223631;14252467;"17/09/2018";"LOCAÇÃO DE UM VEICULO VOYAGE PLACA NEV0852";"1200,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/11/2018";427245067;"AP";"Outro";"850023";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";22223636;14252495;"19/09/2018";"LOCAÇÃO DE UM VEICULO VW GOL 1.0 GIV PLACA NEV1974";"1200,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"21/10/2018";423147131;"AP";"Nota Fiscal";"850008";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";20949864;12926107;"01/10/2018";"PANFLETOS PAPEL COUCHE 115G";"1400,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/11/2018";417252030;"AP";"Nota Fiscal";"00034534";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";1;"Transferência eletrônica";22251553;14284619;"24/09/2018";"ADESIVO 51X51 CM  | ADESIVO 51X51 CM  | FACHADA DE 5X1·3CM";"950,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"14/12/2018";423088691;"AP";"Nota Fiscal";"850026";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";24725533;16925462;"21/09/2018";"SERVIÇOS DE MILITANCIA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"14/12/2018";423088691;"AP";"Nota Fiscal";"850014";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24725551;16925438;"14/09/2018";"BANDEIRA EM FAILLET";"1300,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";423101611;"AP";"Nota Fiscal";"553851000041993";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";1;"Transferência eletrônica";22626729;14690859;"03/09/2018";"IMPRESSAO EM ADESIVO -  DIEGO DUARTE  | IMPRESSAO EM ADESIVO -  DONICE  | IMPRESSAO EM ADESIVO -  DURCELI | IMPRESSAO EM ADESIVO -  EDIVAN  | IMPRESSAO EM ADESIVO -  EMERSON  | IMPRESSAO EM ADESIVO - ADERILSON SANTOS | IMPRESSAO EM ADESIVO - ALAN ROB...";"12460,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/03/2019";417253308;"AP";"Nota Fiscal";"850003";0;"Fundo Partidário";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";24987284;17193747;"14/09/2018";"SERVIÇOS DE CONSULTORIA E ASSESSORIA ADVOCATICIA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/08/2019";423101046;"AP";"#NULO";"1119852856";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25245957;17460035;"21/09/2018";"#NULO";"5000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";422517489;"AP";"#NULO";"A336181758970988024";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";23026581;15126486;"18/09/2018";"#NULO";"45000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/08/2019";423101046;"AP";"#NULO";"1126692013";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25245836;17460089;"05/10/2018";"#NULO";"10100,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"21/11/2018";427248874;"AP";"Outro";"850039";1;"Outros Recursos";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";24120770;16277565;"01/11/2018";"PRESTAÇÃO DE SERVIÇOS DE SERVIÇOS GERAIS NA CAMPAN";"1400,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"21/11/2018";427248874;"AP";"Outro";"850054";1;"Outros Recursos";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";24120782;16277550;"01/11/2018";"PRESTAÇÃO DE SERVIÇOS DE COORDENADORA NA CAMPANHA";"3360,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"21/11/2018";427248874;"AP";"Outro";"850045";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";24120803;16277582;"01/11/2018";"MMC/ASX 2.0 CVT FLE PLACA QLQ0426 AP BRANCA";"6000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"21/11/2018";427248874;"AP";"Outro";"850029";1;"Outros Recursos";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";24120818;16277555;"31/10/2018";"PRESTAÇÃO DE SERVIÇOS DE MOTORISTA NA CAMPANHA ELE";"1768,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"07/11/2018";427248870;"AP";"Nota Fiscal";"850004";1;"Outros Recursos";20360000;"Serviços próprios prestados por terceiros";1;"Financeiro";0;"Cheque";23459829;15596677;"03/09/2018";"SERVIÇOS PRESTADOS";"200,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"24/10/2019";417250949;"AP";"Recibo";"900076";0;"Fundo Partidário";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";25363002;17587251;"22/10/2018";"LOCAÇÃO DE VEICULO SIENA ATTRATIV 1.4";"1366,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"13/06/2022";423099102;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";41485625;28103169;"06/10/2018";"TARIFA DE TRANSAÇÃO COM CHEQUES";"22,50"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"30/01/2019";423138749;"AP";"Nota Fiscal";"850002";0;"Fundo Partidário";20180000;"Comícios";1;"Financeiro";0;"Cheque";24869530;17071433;"26/09/2018";"CADEIRAS DE PLÁSTICO SEM BRAÇO | COFFE BREAK (ÁGUA· CAFÉ· SUCO COM BOLACHA) | SALA DE REUNIÃO COM SONORIZAÇÃO BÁSICA";"3320,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/05/2019";417251938;"AP";"Nota Fiscal";"900001";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";25066960;17271578;"03/09/2018";"SANTINOS";"10000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"19/11/2018";427243387;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24006130;16154862;"23/10/2018";"TAXA DEV DOCUM";"0,35"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/12/2018";423097511;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24698087;16896075;"21/09/2018";"DESPESAS BANCARIAS";"33,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/12/2018";423097511;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24698102;16896074;"18/09/2018";"DESPESAS BANCARIAS";"33,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/12/2018";427248761;"AP";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24589131;16785754;"20/08/2018";"TARIFA FONERCIMENTO DE CHEQUE REF. 17/08/2018";"26,40"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"22/11/2018";422517520;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24149632;16306668;"03/10/2018";"TARIFA DE TRANSFERENCIA";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"22/11/2018";422517520;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24149657;16306651;"20/09/2018";"TARIFA DE TRANSFERENCIA";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"22/11/2018";422517520;"AP";"#NULO";"#NULO";0;"Fundo Partidário";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24149717;16306626;"05/09/2018";"TARIFA FORNECIMENTO CHEQUE";"13,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"11/02/2019";427248760;"AP";"Recibo";"92002";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";24898864;17102169;"20/09/2018";"REF.  SERV. PRESTADOSCOM CONTRATAÇÃO DE 10 PESSOAS";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"11/02/2019";427248760;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24898854;17102144;"02/10/2018";"TAR DOC/TED-E";"10,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"11/02/2019";427248760;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24898846;17102143;"28/09/2018";"TAR DOC/TED-E";"10,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"11/02/2019";427248760;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24898877;17102140;"21/09/2018";"TAR DOC/TED-E";"10,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"11/02/2019";427248760;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24898872;17102138;"20/09/2018";"TAR DOC/TED-E";"10,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"10/05/2019";422517499;"AP";"#NULO";"850002";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";0;"Cheque";25074400;17279945;"31/08/2018";"#NULO";"100000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/12/2018";423086268;"AP";"#NULO";"90501";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";24590764;16787847;"05/09/2018";"#NULO";"62000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/08/2019";423101046;"AP";"#NULO";"1115448622";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25245901;17460164;"12/09/2018";"#NULO";"5000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"22/11/2018";417250464;"AP";"Fatura";"850009";2;"Fundo Especial de Financiamento de Campanha";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";0;"Cheque";24162192;16318807;"10/09/2018";"SERVIÇO DE IMPULSIONAMENTO DE CONTEUDO DIGITAL";"5000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";423147099;"AP";"Fatura";"90301";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";1;"Transferência eletrônica";23117749;15222413;"03/09/2018";"INTERNET";"605,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"21/11/2018";427248874;"AP";"#NULO";"850031";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";0;"Cheque";24120820;16277561;"31/10/2018";"TARIFA PENDENTE";"13,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"21/11/2018";427248874;"AP";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";24120778;16277526;"06/09/2018";"TARIFA FORNEC CHEQUE";"13,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"22/11/2018";422800773;"AP";"#NULO";"554544000048593";0;"Fundo Partidário";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";24156812;16313509;"26/09/2018";"#NULO";"5000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/08/2019";423101046;"AP";"#NULO";"1112124243";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25245976;17460155;"05/09/2018";"#NULO";"25000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/12/2019";422493497;"AP";"Nota Fiscal";"900005";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";25441216;17665571;"14/09/2018";"ADESIVO PARA MOTO | ADESIVO PERFURADO | CHAPA | PANFLETOS EM PAPEL COUCHE | PRAGUINHA EM PAPEL ADESIVO | SANTINHO EM PAPEL COUCHE";"13205,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"08/10/2019";423088512;"AP";"Nota Fiscal";"850006";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";25330289;17550517;"16/10/2018";"CONFECÇÃO DE BANDEIRAS | CONFECÇÃO DE BANDEIRAS";"1350,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"08/10/2019";423088512;"AP";"Nota Fiscal";"613851000021988";0;"Fundo Partidário";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";25330214;17550560;"16/10/2018";"SERVIÇOS PLANEJAMENTO E ACESSORAMENTO DE CAMPANHA";"14400,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"24/10/2019";417250949;"AP";"Nota Fiscal";"900072";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";25363006;17587212;"01/10/2018";"SERVIÇOS PRESTADOS DE ATIVIDADE DE CAMPANHA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"24/10/2019";417250949;"AP";"Nota Fiscal";"900010";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";25362995;17587207;"21/09/2018";"COMPRA DE GASOLINA COMUM";"50000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/09/2019";423098651;"AP";"Nota Fiscal";"000005";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";25278402;17494042;"05/10/2018";"MILITANTE/ASSISTENTE DE CAMPANHA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/09/2019";423098651;"AP";"Nota Fiscal";"54412358291";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";25278442;17494049;"01/10/2018";"MILITANTE DE CAMPANHA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/09/2019";423098651;"AP";"Nota Fiscal";"000004";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";25278394;17494051;"05/10/2018";"MILITANTE DE CAMPANHA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/09/2019";423098651;"AP";"Nota Fiscal";"000007";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";25278395;17494052;"05/10/2018";"MILITANTE DE CAMPANHA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"24/04/2019";423145883;"AP";"Nota Fiscal";"850016";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";25053842;17258874;"01/10/2018";"SANTINHOS· FORMATO 9X6CM· FRENTE COLORIDA E VERSO";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"14/12/2018";422800807;"AP";"Nota Fiscal";"900002";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24728017;16928926;"10/09/2018";"ADESIVOS BOLA 30 X 30 | ADESIVOS BOLA 40 X 40 | ADESIVOS FAIXA 90 X 10 | BANDEIRA EM TECIDO 70 X 1 | SANTINHO";"20000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"14/12/2018";422800807;"AP";"Nota Fiscal";"900003";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24728021;16928924;"14/09/2018";"ADESIVO BOLO LEITOSO 50 X 50 | ADESIVO LEITOSO BOLA 50 X 50 | ADESIVO MOTO 10 X 15 | ADESIVO PERFURADO 33 X 99 | PRAGUINHA PAPEL ADESIVO 6 X 6 | SANTINHO PAPEL COUCHE 15G";"19000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850013";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";24358313;16532723;"26/09/2018";"COORDENADORA DE CAMPANHA ZONA OESTE";"1500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850012";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24358300;16532722;"25/09/2018";"CARTILHA COM 16 PAGINAS | IMPRESSÃO DE SANTINHO | IMPRESSÃO DE SANTINHO";"10000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850005";0;"Fundo Partidário";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";24358266;16532718;"21/09/2018";"SERVIÇO DE ASSESSORIA POLITICA E MARKETING";"95000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850009";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";24358275;16532717;"21/09/2018";"GASOLINA C COMUM";"3500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850004";0;"Fundo Partidário";20110000;"Publicidade por adesivos";1;"Financeiro";0;"Cheque";24358246;16532714;"21/09/2018";"CONFECÇÃO DE PRAGUINHA EM PAPEL ADESIVO";"5000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";417251989;"AP";"Nota Fiscal";"900008";2;"Fundo Especial de Financiamento de Campanha";20360000;"Serviços próprios prestados por terceiros";1;"Financeiro";0;"Cheque";22826180;14912358;"05/09/2018";"PAGAMENTO DE HONORÁRIOS CONTÁBEIS";"4000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/11/2018";419415460;"AP";"Nota Fiscal";"850002";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";0;"Cheque";22129075;14153339;"27/08/2018";"IMPRESSÃO EM ADESIVO VINIL 30 X 30";"225,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";427249731;"AP";"Nota Fiscal";"850004";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";0;"Cheque";23250424;15366779;"24/09/2018";"ADESIVO BOLA 0·40X0·40  | ADESIVO MOTO";"700,00"
