"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01082";"RODRIGUES ALVES";10002206694;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA HONRA XRE 300";"27335,00";"06/10/2024";"19:13:20"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01082";"RODRIGUES ALVES";10002206694;4;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPÉCIE";"100,00";"06/10/2024";"19:13:20"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01082";"RODRIGUES ALVES";10002206696;1;59;"Outros créditos e poupança vinculados";"POUPANÇA CAIXA";"200,00";"06/10/2024";"19:13:20"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01082";"RODRIGUES ALVES";10002206696;2;12;"Casa";"CASA EM ALVENARIA ";"200000,00";"06/10/2024";"19:13:20"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01082";"RODRIGUES ALVES";10002206696;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA XTZ 125 ANO 2014";"9000,00";"06/10/2024";"19:13:20"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01082";"RODRIGUES ALVES";10002206696;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA START 160 ANO 2023";"15000,00";"06/10/2024";"19:13:20"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01082";"RODRIGUES ALVES";10002206696;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO SAVEIRO 2008";"30000,00";"06/10/2024";"19:13:20"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01031";"SANTA ROSA DO PURUS";10002153531;1;12;"Casa";"MADEIRA 09X07";"40000,00";"06/10/2024";"20:21:33"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01031";"SANTA ROSA DO PURUS";10002153531;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO ANO 2005";"7000,00";"06/10/2024";"20:21:33"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AC";"01031";"SANTA ROSA DO PURUS";10002153533;1;12;"Casa";"CASA 7X8 METROS MISTA";"60000,00";"06/10/2024";"20:21:33"
