"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16870";"GUAMARÉ";200002135872;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT STRADA WORKING, fabricação modelo 2015/2015, gasolina/álcool, cor branca, Renavan 1043050121, placas PMW 1626/CE";"54973,00";"06/10/2024";"19:32:44"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16284";"PORTO DO MANGUE";200002242309;1;12;"Casa";"CASA RESIDENCIAL";"100000,00";"06/10/2024";"20:02:59"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16284";"PORTO DO MANGUE";200002242309;2;72;"Fundo de Longo Prazo e Fundo de Investimentos em Direitos Creditórios (FIDC)";"FUNDO DE INVESTIMENTOD BB ELETROBRAS";"6054,31";"06/10/2024";"20:02:59"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16284";"PORTO DO MANGUE";200002242309;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL DE PASSEIO CRETA 2.0 ";"95000,00";"06/10/2024";"20:02:59"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16284";"PORTO DO MANGUE";200002242310;1;12;"Casa";"casa residencial";"100000,00";"06/10/2024";"20:02:59"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16284";"PORTO DO MANGUE";200002242310;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"moto honda biz";"11000,00";"06/10/2024";"20:02:59"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16284";"PORTO DO MANGUE";200002242310;3;63;"Dinheiro em espécie - moeda nacional";"RESERVA FAMILIAR";"5000,00";"06/10/2024";"20:02:59"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16284";"PORTO DO MANGUE";200002242310;4;41;"Caderneta de poupança";"POUPANÇA BB";"8245,80";"06/10/2024";"20:02:59"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001899243;2;45;"Aplicação de renda fixa (CDB, RDB e outros)";"Saldo bancário em aplicação financeira";"119213,06";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001899243;3;61;"Depósito bancário em conta corrente no País";"Saldo bancário em conta corrente da Caixa Econômica Federal";"5298,58";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001899244;1;11;"Apartamento";"Apartamento na BR 101, Rodovia Mario Covas, Bairro Jardins, São Gonçalo do Amarante/RN";"197990,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237685;2;19;"Outros bens imóveis";"TV. JOAQUIM DE GOIS,03";"50000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237685;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO- PEGEOUT 206";"10000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237686;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Bros /2012";"10000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237686;2;41;"Caderneta de poupança";"BANCO BRASIL";"12000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237687;1;12;"Casa";"RUA DIONIZIO GOMES,63 NOSSA SENHORA DA APRESENTAÇÃO ";"50000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237687;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO - FIAT ESTRADA CABINE DUPLA  ";"55000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237687;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO TITAN ";"9000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237688;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"ONIP-CHEVROLET 2012";"28000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237688;2;12;"Casa";"RUA LUIZ RIVINA, 025 - L. EL-SHADAY";"100000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237689;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT TORO FREEDOM";"92000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237689;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT MOBI LIKE - 2023";"55875,40";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237689;3;19;"Outros bens imóveis";"NO MUNICIPIO DE PRATA/MG";"100000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237689;4;45;"Aplicação de renda fixa (CDB, RDB e outros)";"VALOR - INVESTIDO NO BANCO SICRED PLANALTO/MG ";"20053,85";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237689;5;61;"Depósito bancário em conta corrente no País";"VALOR - EM CONTA NO BANCO SICRED PLANALTO/MG ";"245,65";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237689;6;41;"Caderneta de poupança";"NO BANCO CEF - CAIXA ECONOMICA FEDERAL";"6460,35";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237689;7;61;"Depósito bancário em conta corrente no País";"BANCO NUBANK ";"35,82";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237690;1;12;"Casa";"Av. Atlantica, 2294, Portal do sol";"154000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237690;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AMOROK 
ANO- 2018/2019";"165956,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237690;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Versa 2018";"62943,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237690;4;61;"Depósito bancário em conta corrente no País";"BANCO SANTANDER";"0,50";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237691;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"PUNTO BRANCO 2012/2013";"32000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237692;1;12;"Casa";"RUA DALIA, 129 
JARDINS DE 
EXTREMOZ";"140000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16713";"EXTREMOZ";200002237692;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO ¿ DOBLÓ /2009";"35000,00";"09/12/2024";"14:26:12"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;1;2;"Prédio comercial";"PREDIO COMERCIAL 1 ANDAR, INFORMADO PELO VALOR
VENAL CONFORME DOCUMENTO EMITIDO PELA PREFEITURA,
CADASTRO NO 464348";"126097,92";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;2;2;"Prédio comercial";"PREDIO COMERCIAL 1 ANDAR, INFORMADO PELO VALOR
VENAL CONF.DOCUMENTO EMITIDO PELA PREFEITURA,
CADASTRO NO 000161";"132617,41";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;3;3;"Galpão";"GALPAO, INFORMADO VALOR VENAL CONFORME DOCUMENTO EMITIDO PELA PREFEITURA";"72392,80";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;4;11;"Apartamento";"AQUISICAO DE UM APARTAMENTO NO LACQUA CONDOMINIO
CLUBE FINANCIADO PELO BANCO BRADESCO";"410000,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;5;13;"Terreno";"TERRENO INFORMADO PELO VALOR VENAL CONFORME
DOCUMENTO EMITIDO PELA PREFEITURA CADASTRO NO
465215";"10752,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;6;19;"Outros bens imóveis";"GARAGEM, INFORMADO PELO VALOR VENAL CONFORME
DOCUMENTO EMITIDO PELA PREFEITURA CADASTRO NO
000159";"19037,65";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;7;2;"Prédio comercial";"ARMAZEM - INFORMADO CONFORME DOCUMENTO EMITIDO
PELA PREFEITURA PELO VALOR VENAL CADASTRO NO 000160";"136200,64";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHOINETE TOYOTA HILUX ANO E MODELO 2015 ";"150000,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;9;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHADQUIRIDO ATRAVES DA VIA DISEL CNPJ: 01.937.258/000181 CONF. NFE 094.431 DATA 02/05/2019 ";"158000,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;10;23;"Embarcação";"BOTE/BALEEIRA - NOME AUANA NO 92290110013-0/MWM 54HP
ANO 2008";"30000,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;11;23;"Embarcação";"BOTE/SMALL BOAT - DE PESCA/NOME: ANDREW I ANO 2003";"30000,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;12;32;"Quotas ou quinhões de capital";"QUOTA DE PARTICIPACAO EM 99% NA SUA EMPRESA
PESCADOS ALTO MAR";"10000,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162948;13;45;"Aplicação de renda fixa (CDB, RDB e outros)";"APLICACAO EM RENDA FIXA CDA BRADESCO";"33796,20";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"16047";"CAIÇARA DO NORTE";200002162949;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/STRADA ADVENTURE CD 2014/2015";"55000,00";"06/10/2024";"20:00:52"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"17493";"MAXARANGUAPE";200002019095;1;12;"Casa";"CASA RESIDENCIAL";"80000,00";"06/10/2024";"20:12:25"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"17493";"MAXARANGUAPE";200002019095;2;13;"Terreno";"TERRENO";"60000,00";"06/10/2024";"20:12:25"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"17493";"MAXARANGUAPE";200002019095;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 AUTOMÓVEL";"28000,00";"06/10/2024";"20:12:25"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"17493";"MAXARANGUAPE";200002019095;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 AUTOMÓVEL";"60500,00";"06/10/2024";"20:12:25"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"17493";"MAXARANGUAPE";200002019095;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 AUTOMÓVEL";"40000,00";"06/10/2024";"20:12:25"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"17493";"MAXARANGUAPE";200002019095;6;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE";"20000,00";"06/10/2024";"20:12:25"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"17493";"MAXARANGUAPE";200002019096;1;61;"Depósito bancário em conta corrente no País";"SUBSIDIOS A RECEBER DO CARGO DE VEREADOR DURANTE A CAMPANHA";"12107,20";"06/10/2024";"20:12:25"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18732";"TABOLEIRO GRANDE";200002019121;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO TIPO HONDA MIX ES";"5000,00";"06/10/2024";"19:08:17"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18732";"TABOLEIRO GRANDE";200002019121;2;12;"Casa";"RESIDENCIAL FINANCIADA PELA CAIXA ECONOMICA FEDERAL";"40000,00";"06/10/2024";"19:08:17"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18732";"TABOLEIRO GRANDE";200002019121;3;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPÉCIE";"3000,00";"06/10/2024";"19:08:17"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18732";"TABOLEIRO GRANDE";200002019122;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO FIAT SIENA EL FLEX DE COR VERMELHA, ANO DE
FABRICACAO 2010, MODELO 2011, ALCOOL-GAOLINA ";"27000,00";"06/10/2024";"19:08:17"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18732";"TABOLEIRO GRANDE";200002019122;2;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPÉCIE";"5000,00";"06/10/2024";"19:08:17"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901082;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Hyundai Santa Fe V6, 2009/2010, Placa KLK 5289";"30000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901084;1;12;"Casa";"Casa medindo 450 m²";"120000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901084;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Honda Bros 2003";"2000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901085;1;12;"Casa";"01 casa com terreno de 1.000 m². Localizada na Rua Industrial, n. 12 - Passagem da Vila - São Gonçalo do Amarante/RN";"150000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901085;2;12;"Casa";"Residencial";"400000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901085;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Pajero Sport 2002";"50000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901085;4;2;"Prédio comercial";"P´rédio comercial";"150000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901086;1;12;"Casa";"Casa";"100000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901086;2;13;"Terreno";"Terreno";"20000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901086;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Toro";"100000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901088;1;12;"Casa";"Imóvel financiado na Rua Otávio Augusto de Barbosa, n. 1031";"100000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901089;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Honda Bros 150";"7915,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901089;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Argo 1.0 (flex)";"51338,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901089;3;61;"Depósito bancário em conta corrente no País";"Banco do Brasil";"300,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901090;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Chevrolet Prisma, 2015, Placa OWA5B61, Cor Branco";"41000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901090;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Honda, 2014, Placa OWA8896, Cor Preto";"7000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901091;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Honda 125 Fan, Ano 2010, Placa NNR3102, Cor Branco";"6000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901091;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Honda Pop 100, Ano 2008/2009, Placa MYV6911, Cor Preto";"5000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901091;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Strada, Ano 2005, Placa MYX8155, Cor Branco";"15000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901091;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto NXR160 Honda Bros, 2023/2024, Placa R1F6C19, Cor Vermelho";"20000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901092;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Celta";"12000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901093;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Carro, Volkswagen Gol 1.0, Placa OJV-9272, Cor Branco";"34000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901093;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Carro, Fiat/Siena Essence 1.6, Cor Bege, Placa OGG-8F69";"36000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901093;3;41;"Caderneta de poupança";"Poupança";"5201,17";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901094;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Renault Duster 2014, Placa QGB 1499, Cor Branco";"55000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901095;1;2;"Prédio comercial";"Localizado na Av. Senador Carlos Alberto, 462, Nossa Sr. da Apresentação, Natal/RN";"80000,00";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901096;1;61;"Depósito bancário em conta corrente no País";"Banco Nubank";"2005,12";"06/10/2024";"21:46:53"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RN";"18376";"SÃO GONÇALO DO AMARANTE";200001901096;2;39;"Outras participações societárias";"Microempresa ";"1000,00";"06/10/2024";"21:46:53"
